ID_ATIV_ECON_ESTABELECIMENTO,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,CDB,COORDS
15059,5611201.0,29-04-2003,SIM,"RUA CONDE DE LINHARES, 725, CORACAO DE JESUS, BELO HORIZONTE, MG, BRASIL",RESTAURANTE E PIZZARIA LANINHO LTDA,ESTABELECIMENTO SEM NOME,POINT (609902.35 7794550.57),0,"-19.9435392, -43.9496401"
15065,5611201.0,19-05-2003,SIM,"AVENIDA CRISTOVAO COLOMBO, 550, SAVASSI, BELO HORIZONTE, MG, BRASIL",PARREIRAS PRATES ALIMENTICIO LTDA,ESTABELECIMENTO SEM NOME,POINT (611239.18 7795312.10),0,"-19.9354207, -43.9369552"
15073,5611201.0,11-03-2003,SIM,"RUA ARAGUARI, 1443, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",FILIPE & SUEYD REFEICOES E LANCHES LTDA,ABROLHOS,POINT (609727.59 7795766.07),0,"-19.9304115, -43.9513723"
15355,5611201.0,05-08-2002,NÃO,"RUA CARANGOLA, 358, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",TANUKI ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (610673.04 7794517.92),0,"-19.9425929, -43.9424838"
15098,5611201.0,02-01-2003,SIM,"RUA MANOEL ELIAS DE AGUIAR, 125, OURO PRETO, BELO HORIZONTE, MG, BRASIL",OURO PRETO RECEPCOES E EVENTOS LTDA,LE PETIT EVENTOS,POINT (605803.58 7802077.03),0,"-19.8741557, -43.9882869"
15109,5611201.0,22-04-2002,SIM,"RUA ANTONIO DE ALBUQUERQUE, 395, SAVASSI, BELO HORIZONTE, MG, BRASIL",POINT BAIANO BAR E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (611502.17 7794970.60),0,"-19.9395833, -43.9304908"
15113,5611205.0,11-07-2001,SIM,"RUA RIO DE JANEIRO, 1411, LOURDES, BELO HORIZONTE, MG, BRASIL",BAR DA CACIA LTDA,ESTABELECIMENTO SEM NOME,POINT (610873.38 7796279.18),0,"-19.9258140, -43.9404836"
15124,5611201.0,14-09-2001,NÃO,"AVENIDA GETULIO VARGAS, 286, FUNCIONARIOS, BELO HORIZONTE, MG, BRASIL",RESTAURANTE BRISTOL METROPOLITAN LTDA.,ESTABELECIMENTO SEM NOME,POINT (612308.08 7795559.76),0,"-19.9331468, -43.9267326"
15956,5611201.0,22-04-2003,SIM,"AVENIDA AUGUSTO DE LIMA, 744, CENTRO, BELO HORIZONTE, MG, BRASIL",CHOPERIA BOM GRILL LTDA,RESTAURANTE JORGE AMERICANO,POINT (610591.38 7796689.57),18,"-19.9225815, -43.9430243"
15175,5611201.0,10-09-2001,SIM,"RUA AMERICO MARTINS DA COSTA, 431, MINASLANDIA, BELO HORIZONTE, MG, BRASIL",PAULO REIS DE BARROS,ESTABELECIMENTO SEM NOME,POINT (612318.46 7804426.12),0,"-19.8526533, -43.9271284"
15178,5611201.0,02-07-2001,NÃO,"AVENIDA ABILIO MACHADO, 1867, GLORIA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE E LANCHONETE ZANETTI E MARTINS LTDA.,ESTABELECIMENTO SEM NOME,POINT (604199.73 7799117.53),0,"-19.9084384, -43.9986218"
15179,5611204.0,09-12-1997,NÃO,"RUA EXPEDICIONARIO CELSO RACIOPPI, 584, OURO PRETO, BELO HORIZONTE, MG, BRASIL",BAR E LANCHONETE GANGULINO'S LTDA,ESTABELECIMENTO SEM NOME,POINT (606511.64 7803158.03),0,"-19.8655341, -43.9831013"
14834,5611205.0,20-02-2002,SIM,"AVENIDA FLEMING, 294, OURO PRETO, BELO HORIZONTE, MG, BRASIL",BAR & BAR LTDA,BAR E BOI,POINT (606094.91 7802429.32),0,"-19.8713761, -43.9865191"
15987,5611201.0,15-06-2000,SIM,"RUA DORES DO INDAIA, 409, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",ESTACAO PARADA DO CARDOSO PIZZARIA E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (614030.49 7797457.92),0,"-19.9158524, -43.9105711"
15989,5611201.0,20-11-2002,SIM,"RUA FERNANDES TOURINHO, 503, SAVASSI, BELO HORIZONTE, MG, BRASIL",BERILO SAVASSI LTDA,ESTABELECIMENTO SEM NOME,POINT (610995.67 7794959.55),0,"-19.9387593, -43.9395336"
14858,5611201.0,15-06-1999,SIM,"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, BELO HORIZONTE, MG, BRASIL",RESTAURANTE TRATTORIA GRILL II LTDA,ESTABELECIMENTO SEM NOME,POINT (610255.56 7790988.27),0,
15242,5611201.0,01-10-2002,SIM,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 28500, JARDIM VITORIA, BELO HORIZONTE, MG, BRASIL",COMERCIAL LINS & GUEDES LTDA,ESTABELECIMENTO SEM NOME,POINT (617700.13 7805790.21),0,"-19.8454738, -43.8867563"
15904,5611201.0,06-05-2002,SIM,"AVENIDA AMAZONAS, 717, CENTRO, BELO HORIZONTE, MG, BRASIL",EXPRESSA GULA RESTAURANTE E LANCHONETE LTDA,EXPRESSA GULA,POINT (610815.26 7796941.07),0,"-19.9217044, -43.9431091"
14910,5611204.0,05-07-2002,NÃO,"RUA DOS CAETES, 15, CENTRO, BELO HORIZONTE, MG, BRASIL",BREGUEZ BAR LTDA,ESTABELECIMENTO SEM NOME,POINT (611546.90 7797277.32),0,"-19.9175719, -43.9342438"
16009,5611201.0,10-07-2002,SIM,"RUA MATO GROSSO, 960, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",DUCARMO & FRANCO SELF SERVICE LTDA,DUCARMO SELF SERVICE LTDA,POINT (609990.49 7796300.20),0,"-19.9253573, -43.9486157"
16013,5611204.0,01-04-2001,NÃO,"RUA CAMBE, 681, COQUEIROS, BELO HORIZONTE, MG, BRASIL",DEOCLIDES VIEIRA DE PAULA,ESTABELECIMENTO SEM NOME,POINT (602207.73 7799059.30),0,"-19.9016406, -44.0239021"
15279,5611201.0,12-08-2002,SIM,"RUA CLAUDIO MANOEL, 463, SAVASSI, BELO HORIZONTE, MG, BRASIL",TEIXEIRA MENDES REFEICOES E LANCHES LTDA,GRAOS DA TERRA,POINT (612017.99 7795413.00),0,"-19.9334519, -43.9334767"
15837,5611201.0,06-03-2001,NÃO,"RUA CAXAMBU, 37, LAGOINHA, BELO HORIZONTE, MG, BRASIL",DODORA RESTAURANTE E LANCHONETE LTDA,ESTABELECIMENTO SEM NOME,POINT (610392.15 7798559.90),0,"-19.9057636, -43.9455982"
14945,5611201.0,01-07-1994,NÃO,"RUA COBRE, 200, CRUZEIRO, BELO HORIZONTE, MG, BRASIL",EMERSON NOGUEIRA MENDES,ALIMENDES,POINT (612521.53 7794380.63),0,"-19.9435634, -43.9253820"
15313,5611204.0,21-12-2000,SIM,"RUA ALCIDES LOBO, 45, JOAO PINHEIRO, BELO HORIZONTE, MG, BRASIL",BAR TRADICAO DO PEIXE LTDA,ESTABELECIMENTO SEM NOME,POINT (605277.54 7795985.45),0,"-19.9308719, -43.9950081"
15342,5611201.0,09-04-2001,NÃO,"RUA PADRE TIAGO DE ALMEIDA, 311, CAMARGOS, BELO HORIZONTE, MG, BRASIL",ELIZABETE PEREIRA DA SILVA - CPF 796.721.086-72,ESTABELECIMENTO SEM NOME,POINT (602244.75 7794948.77),0,"-19.9395228, -44.0211789"
15851,5611201.0,11-08-2003,NÃO,"AVENIDA AGGEO PIO SOBRINHO, 420, BURITIS, BELO HORIZONTE, MG, BRASIL",ORGANIZACAO BAETA E MARIANI LTDA,PIZZA-CREK,POINT (606994.43 7790785.78),0,"-19.9766183, -43.9773049"
15940,5611201.0,28-03-2003,SIM,"RUA SENADOR LIMA GUIMARAES, 531, OLHOS D'AGUA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE PAZZANESE E ELIAS LTDA,RESTAURANTE MESA DE MINAS,POINT (608910.67 7791335.10),0,
14699,5611201.0,20-04-2001,SIM,"AVENIDA OLEGARIO MACIEL, 283, CENTRO, BELO HORIZONTE, MG, BRASIL",CAFETERIA E LANCHONETE MINEIRO LTDA,BANQUETE MINEIRO,POINT (610582.82 7797333.08),0,"-19.9160485, -43.9433801"
15031,5611201.0,08-11-1999,SIM,"AVENIDA DO CONTORNO, 1468, FLORESTA, BELO HORIZONTE, MG, BRASIL",SALADA E CIA SELF SERVICE LTDA,BONECA DE LILI,POINT (612018.16 7797723.51),0,"-19.9137867, -43.9318002"
13382,5611201.0,24-07-2002,SIM,"RUA PARU, 1067, NOVA FLORESTA, BELO HORIZONTE, MG, BRASIL",EM 2 BAR E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (611453.53 7800389.59),0,"-19.8939498, -43.9360750"
13394,5611204.0,01-06-1999,NÃO,"AVENIDA BARAO HOMEM DE MELO, 4317, ESTORIL, BELO HORIZONTE, MG, BRASIL",JACKIE TEQUILA BAR E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (609365.89 7791915.07),0,"-19.9650226, -43.9610224"
13717,5611204.0,01-02-2002,SIM,"RUA DA BAHIA, 2652, LOURDES, BELO HORIZONTE, MG, BRASIL",EDDIE LTDA,EDDIE FINE BURGUERS,POINT (610802.65 7795004.56),0,"-19.9382063, -43.9411433"
13777,5611201.0,01-09-2001,SIM,"RUA BERNARDO GUIMARAES, 2394, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",CARNES E SALADAS DIAMOND MALL LTDA,ESTABELECIMENTO SEM NOME,POINT (610183.92 7796188.28),0,"-19.9274866, -43.9471836"
14472,5611201.0,11-09-2001,SIM,"RUA SAPUCAI, 429, FLORESTA, BELO HORIZONTE, MG, BRASIL",DELLICIAS DA VILLA LTDA,ESTABELECIMENTO SEM NOME,POINT (611724.19 7797294.49),0,"-19.9162434, -43.9322717"
13456,5611201.0,06-08-2002,SIM,"AVENIDA OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",SP BELO HORIZONTE- 2002 BAR E RESTAURANTE LTDA,ESTABELECIMENTO SEM NOME,POINT (610222.34 7796116.66),0,"-19.9281198, -43.9473471"
13476,5611204.0,11-12-2000,NÃO,"RUA JUNO, 365, GLORIA, BELO HORIZONTE, MG, BRASIL",MARIA DAS GRACAS TAVARES MALTA,ESTABELECIMENTO SEM NOME,POINT (604277.26 7797970.59),0,"-19.9094266, -44.0027888"
13496,5611201.0,19-03-2001,SIM,"RUA TOMAZ GONZAGA, 593, LOURDES, BELO HORIZONTE, MG, BRASIL",DARTA LTDA,D'ARTAGNAN,POINT (610447.79 7795685.22),0,"-19.9324514, -43.9430078"
13823,5611201.0,02-06-2015,SIM,"RUA ALVARENGA PEIXOTO, 1207, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",NATUREBA PRODUTOS ALIMENTICIOS LTDA.,ALVARENGA GLUTEN FREE,POINT (609822.00 7795995.66),0,"-19.9288279, -43.9523286"
14187,5611201.0,15-10-2002,SIM,"PRAÇA DAS CONSTELACOES, 143, SANTA LUCIA, BELO HORIZONTE, MG, BRASIL",CYBUS COMERCIO LTDA,BELLA VENEZIA,POINT (610235.07 7792457.02),0,"-19.9615408, -43.9462266"
14191,5611201.0,14-12-2001,SIM,"RUA DOS CANOEIROS, 261, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",EDSON QUINTINO ALVES,ESTABELECIMENTO SEM NOME,POINT (607122.85 7807164.17),0,"-19.8292634, -43.9770421"
13504,5611204.0,18-10-2001,NÃO,"AVENIDA DOM JOAO VI, 1601, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",LUIZ CARLOS DA SILVA - BAR,ESTABELECIMENTO SEM NOME,POINT (606712.01 7791492.74),0,"-19.9709786, -43.9794685"
14499,5611201.0,11-05-2001,SIM,"RUA ANORI, 5, SAO GABRIEL, BELO HORIZONTE, MG, BRASIL",GLAUCIA SOUZA FRANCO,RESTAURANTE LILEGAL,POINT (613368.00 7804173.93),0,"-19.8541789, -43.9165837"
13889,5611204.0,23-10-2002,SIM,"RUA MONTES CLAROS, 1112, ANCHIETA, BELO HORIZONTE, MG, BRASIL",ITAPEMA COMERCIAL LTDA,BOTEQUIM ROLA PAPO,POINT (612373.04 7793886.40),0,"-19.9458689, -43.9287526"
13896,5611201.0,01-02-2002,SIM,"AVENIDA LUIZ PAULO FRANCO, 420, BELVEDERE, BELO HORIZONTE, MG, BRASIL",RTM REFEICOES LTDA,ESTABELECIMENTO SEM NOME,POINT (610744.08 7790994.41),0,"-19.9729790, -43.9373734"
14629,5611201.0,05-04-2001,SIM,"RUA DO URUGUAI, 719, SION, BELO HORIZONTE, MG, BRASIL",SION ALIMENTACAO LTDA,ESTABELECIMENTO SEM NOME,POINT (611843.18 7793438.98),0,"-19.9524107, -43.9313009"
14280,5611201.0,22-11-2001,NÃO,"AVENIDA GETULIO VARGAS, 823, SAVASSI, BELO HORIZONTE, MG, BRASIL",ORGANIZACAO BERSAN PEREIRA LTDA,ESTABELECIMENTO SEM NOME,POINT (611862.04 7795259.60),0,"-19.9358885, -43.9310989"
14510,5611204.0,20-06-2002,NÃO,"RUA MALVA ROSA, 185, JULIANA, BELO HORIZONTE, MG, BRASIL",MARIA DAS GRACAS MOREIRA,ESTABELECIMENTO SEM NOME,POINT (610930.10 7809012.43),0,"-19.8116722, -43.9408124"
13600,5611201.0,15-01-2002,SIM,"AVENIDA LUIZ PAULO FRANCO, 721, BELVEDERE, BELO HORIZONTE, MG, BRASIL",GRACILIANO PAES LTDA,ESTABELECIMENTO SEM NOME,POINT (610626.95 7790931.97),0,"-19.9729790, -43.9373734"
14297,5611204.0,01-02-2001,NÃO,"AVENIDA JEQUITINHONHA, 860, ALTO VERA CRUZ, BELO HORIZONTE, MG, BRASIL",BYE BAR BRASIL LTDA,ESTABELECIMENTO SEM NOME,POINT (615844.56 7797687.02),0,"-19.9159715, -43.8921433"
14569,5611201.0,01-04-2003,SIM,"RUA CURITIBA, 2069, LOURDES, BELO HORIZONTE, MG, BRASIL",BOI LOURDES COMERCIO LTDA,ESTABELECIMENTO SEM NOME,POINT (610463.76 7795821.41),0,"-19.9301761, -43.9444828"
13629,5611201.0,01-07-2000,SIM,"RUA MARCOS ANTONIO CAVANIS, 60, BRAUNAS, BELO HORIZONTE, MG, BRASIL",GUERRA ALIMENTACAO LTDA,ESTABELECIMENTO SEM NOME,POINT (604050.77 7804793.32),0,"-19.8467513, -44.0076906"
14341,5611201.0,10-01-2003,SIM,"RUA DOS GOITACAZES, 376, CENTRO, BELO HORIZONTE, MG, BRASIL",RESTAURANTE KEROBIS LTDA,COZINHA MINEIRA,POINT (610883.37 7796748.70),0,"-19.9226105, -43.9402760"
13328,5611201.0,20-06-2002,SIM,"AVENIDA CARANDAI, 840, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",ALANE & CARVALHO COMERCIO LTDA,DONNA MARGHERITA,POINT (611957.93 7796181.59),0,"-19.9274923, -43.9301419"
13996,5611201.0,27-02-2002,SIM,"RUA CAMPOS SALES, 380, CALAFATE, BELO HORIZONTE, MG, BRASIL",CALIVAIS COMERCIAL LTDA,JAO BAR,POINT (607107.91 7796244.18),0,"-19.9274167, -43.9771468"
13677,5611201.0,08-05-1992,SIM,"AVENIDA AFONSO PENA, 3745, SERRA, BELO HORIZONTE, MG, BRASIL",SORITAL COMERCIO DE ALIMENTOS LTDA,ESTABELECIMENTO SEM NOME,POINT (612650.81 7794454.72),0,"-19.9414121, -43.9246756"
13709,5611201.0,01-08-2002,SIM,"RUA DOS HANGARES, 11, AEROPORTO, BELO HORIZONTE, MG, BRASIL",ENSA SERVICOS DE ALIMENTACAO LTDA,HANGAR GOURMET,POINT (608687.21 7805366.98),0,
207908,5611204.0,08-02-2019,NÃO,"RUA PROFESSORA GABRIELA VARELA, 211, FLORAMAR, BELO HORIZONTE, MG, BRASIL",MARIO VIEIRA LEITE 00186194609,ESTABELECIMENTO SEM NOME,POINT (612002.83 7806494.43),0,"-19.8288016, -43.9322124"
203371,5611205.0,19-12-2018,NÃO,"RUA ANA HILBERT, 11, SANTA HELENA, BELO HORIZONTE, MG, BRASIL",WAMBERTO APARECIDO COSTA 41973267691,ESTABELECIMENTO SEM NOME,POINT (603508.75 7790122.21),0,"-19.9827692, -44.0112251"
205000,5611201.0,14-01-2019,NÃO,"AVENIDA FLAVIO DOS SANTOS, 335, FLORESTA, BELO HORIZONTE, MG, BRASIL",GUILHERME DRUMMOND DE ALMEIDA 11311678646,DRUMMOND PIZZA,POINT (612467.25 7797708.05),0,"-19.9120052, -43.9249084"
205968,5611204.0,22-01-2019,NÃO,"RUA ALOISIO DE AZEVEDO, 59, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",MARLI DE FATIMA PEREIRA SILVA 88401049687,TONINHO'S BAR E MERCEARIA,POINT (607310.25 7808087.50),0,
206295,5611201.0,24-01-2019,SIM,"RUA DO LEBLON, 8, URCA, BELO HORIZONTE, MG, BRASIL",18.907.326 RAQUEL DIAS FAGUNDES,ESTABELECIMENTO SEM NOME,POINT (603136.16 7802573.38),0,"-19.8710626, -44.0163320"
78157,5611201.0,05-07-2013,NÃO,"RUA DOM VICOSO, 368, PADRE EUSTAQUIO, BELO HORIZONTE, MG, BRASIL",ANA LUISA MARZANO DOLABELLA 03280678650,ESTABELECIMENTO SEM NOME,POINT (607428.97 7797090.47),0,"-19.9224975, -43.9735965"
78159,5611204.0,05-07-2013,NÃO,"AVENIDA BRIGADEIRO EDUARDO GOMES, 660, DOM BOSCO, BELO HORIZONTE, MG, BRASIL",LUIZ JOVITO DO SANTOS LANCHONETE,SANDUBAO LANCHES,POINT (604434.78 7798282.98),0,"-19.9077812, -44.0028738"
79078,5611204.0,01-08-2013,NÃO,"RUA ANTONIO MARIANO DE ABREU, 495, PAULO VI, BELO HORIZONTE, MG, BRASIL",SALVADOR FRANCISCO DOS SANTOS 04940186822,ESTABELECIMENTO SEM NOME,POINT (615754.85 7805635.78),0,"-19.8366663, -43.8913388"
78508,5611201.0,16-07-2013,SIM,"RUA DOS OTONI, 710, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",DANIEL ARAUJO FREITAS,POMAR DO ACAI RESTAURANTE E LANCHONETE,POINT (612302.98 7796371.84),0,"-19.9264845, -43.9245162"
79087,5611201.0,02-08-2013,SIM,"RUA DOUTOR CRISTIANO REZENDE, 2650, ARAGUAIA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE FL LTDA,RESTAURANTE SABOR DE MINAS,POINT (604781.43 7789319.92),0,"-19.9931948, -44.0011274"
78517,5611201.0,16-07-2013,NÃO,"RUA DO MARINHOS, 58, NOVA SUISSA, BELO HORIZONTE, MG, BRASIL",MARIA DE FATIMA PEREIRA COUTO 76197336634,ESTABELECIMENTO SEM NOME,POINT (607547.85 7796208.08),0,
78529,5611201.0,16-07-2013,SIM,"AVENIDA CRISTIANO MACHADO, 1950, CIDADE NOVA, BELO HORIZONTE, MG, BRASIL",UM TREM NA CHAPA RESTAURANTE LTDA,UM TREM NA CHAPA,POINT (612160.77 7800283.54),0,"-19.8903695, -43.9282191"
78530,5611201.0,10-11-2015,SIM,"AVENIDA CRISTIANO MACHADO, 1950, CIDADE NOVA, BELO HORIZONTE, MG, BRASIL",UM TREM NA CHAPA RESTAURANTE LTDA,UM TREM NA CHAPA,POINT (612160.77 7800283.54),0,"-19.8903695, -43.9282191"
78200,5611204.0,08-07-2013,NÃO,"RUA SERVIDAO UM, 45, VALE DO JATOBA, BELO HORIZONTE, MG, BRASIL",18.443.654 MARINA DANIELE DUQUE ANDRADE,ESTABELECIMENTO SEM NOME,POINT (600147.32 7787666.12),0,
78784,5611201.0,24-07-2013,SIM,"AVENIDA ANTONIO ABRAHAO CARAM, 900, SAO JOSE, BELO HORIZONTE, MG, BRASIL",FARROUPILHA STEAK HOUSE LTDA,ESTABELECIMENTO SEM NOME,POINT (607875.69 7803403.17),0,"-19.8592465, -43.9597389"
78788,5611201.0,24-07-2013,NÃO,"RUA ITAJUBA, 913, FLORESTA, BELO HORIZONTE, MG, BRASIL",A P DOS SANTOS,RESTAURANTE MANGUEIRA,POINT (612110.97 7798282.39),0,"-19.9150910, -43.9306323"
79109,5611201.0,02-08-2013,NÃO,"RUA JULIO RODRIGUES DE MIRANDA, 140, CONFISCO, BELO HORIZONTE, MG, BRASIL",MARIA DOS ANJOS OLIVEIRA 81400721687,ESTABELECIMENTO SEM NOME,POINT (602487.21 7803065.20),0,
78551,5611204.0,17-07-2013,NÃO,"RUA FERREIRA, 362, EYMARD, BELO HORIZONTE, MG, BRASIL",LUIZ EUSTAQUIO DA SILVA 61128368668,ESTABELECIMENTO SEM NOME,POINT (613661.32 7803687.16),0,"-19.8625679, -43.9153030"
78213,5611205.0,08-07-2013,SIM,"RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 390, GLORIA, BELO HORIZONTE, MG, BRASIL",GLAUCIA M DE FREITAS,BAR DO MANOEL,POINT (604214.11 7798347.58),0,"-19.9051342, -44.0068782"
78599,5611201.0,18-07-2013,SIM,"RUA PONTA GROSSA, 36, ARAGUAIA, BELO HORIZONTE, MG, BRASIL",18.511.566 JOSE MAURICIO BEBIANO,ESTABELECIMENTO SEM NOME,POINT (604858.39 7789426.62),0,"-19.9857725, -43.9983065"
78601,5611204.0,18-07-2013,NÃO,"RUA WALDOMIRO LOBO, 370, GUARANI, BELO HORIZONTE, MG, BRASIL",FRANGO DO ZE OMAR LTDA,ESTABELECIMENTO SEM NOME,POINT (612856.29 7805325.31),0,"-19.8463582, -43.9316727"
78612,5611204.0,18-07-2013,NÃO,"RUA DOMINGOS DE SOUZA BASTOS, 49, MARILANDIA, BELO HORIZONTE, MG, BRASIL",JOSE LUIZ FERNANDES BARBOSA 79522343668,ESTABELECIMENTO SEM NOME,POINT (599690.56 7788320.93),0,"-19.9992732, -44.0467130"
78613,5611201.0,18-07-2013,NÃO,"RUA CACATUA, 422, FLAVIO MARQUES LISBOA, BELO HORIZONTE, MG, BRASIL",DOMINGOS BONIFACIO DAS MERCES 48199850604,ESTABELECIMENTO SEM NOME,POINT (604599.66 7788749.34),0,"-19.9953939, -44.0011457"
79314,5611201.0,08-08-2013,NÃO,"AVENIDA DO CONTORNO, 1550, FLORESTA, BELO HORIZONTE, MG, BRASIL",ODEON LANCHES & RESTAURANTE LTDA,ODEON LANCHES,POINT (612099.84 7797700.79),0,"-19.9147101, -43.9281309"
79327,5611201.0,08-08-2013,NÃO,"RUA JOSE BENJAMIM DE CASTRO, 70, CAMPO ALEGRE, BELO HORIZONTE, MG, BRASIL",SANDRA MARIA DE MATOS 40169987191,ESTABELECIMENTO SEM NOME,POINT (610359.42 7806692.74),0,"-19.8329980, -43.9465063"
78295,5611204.0,10-07-2013,NÃO,"PRAÇA RIO BRANCO, 207, LAGOINHA LEBLON, BELO HORIZONTE, MG, BRASIL",DALVA MELO DA SILVA 83621415653,ESTABELECIMENTO SEM NOME,POINT (605281.46 7809806.59),0,
79166,5611204.0,05-08-2013,NÃO,"RUA DOS ALAMOS, 179, PARQUE SAO JOSE, BELO HORIZONTE, MG, BRASIL",FREDERICO PORTO BARBOSA 04584673675,ESTABELECIMENTO SEM NOME,POINT (606960.00 7792516.07),0,"-19.9609111, -43.9778180"
78639,5611201.0,19-07-2013,SIM,"RUA CAMBUQUIRA, 1495, CARLOS PRATES, BELO HORIZONTE, MG, BRASIL",MARIA MINEIRA RESTAURANTE E LANCHONETE LTDA,ESTABELECIMENTO SEM NOME,POINT (607914.43 7797940.36),0,"-19.9106101, -43.9586983"
78647,5611204.0,19-07-2013,NÃO,"RUA BARRETOS, 389, MARIQUINHAS, BELO HORIZONTE, MG, BRASIL",JOSE RICARDO ARAUJO LIMA 11111342865,ESTABELECIMENTO SEM NOME,POINT (610892.29 7808861.48),0,"-19.8130428, -43.9398471"
78319,5611204.0,10-07-2013,NÃO,"RUA GERALDO FERREIRA DE ABREU, 40, JARDIM GUANABARA, BELO HORIZONTE, MG, BRASIL",CLAUDIA REGINA DE CARVALHO 69878820610,ESTABELECIMENTO SEM NOME,POINT (611520.06 7807453.18),0,"-19.8248143, -43.9366693"
78911,5611204.0,29-07-2013,SIM,"AVENIDA JOAO ROLLA FILHO, 292, DIAMANTE, BELO HORIZONTE, MG, BRASIL",CLAYTON MARCIO DE OLIVEIRA 03131150602,ESTABELECIMENTO SEM NOME,POINT (602278.64 7788725.14),0,"-19.9931890, -44.0236057"
79239,5611204.0,06-08-2013,NÃO,"RUA PAPA HONORIO III, 385, OURO MINAS, BELO HORIZONTE, MG, BRASIL",MARTA APARECIDA VIANA DE ABREU 04431641696,ESTABELECIMENTO SEM NOME,POINT (614551.51 7805111.91),0,"-19.8482911, -43.9055871"
78666,5611204.0,21-07-2013,NÃO,"RUA BARAO DE COROMANDEL, 615, SAO TOMAZ, BELO HORIZONTE, MG, BRASIL",FABRICIO CAIO ROMANO 06579629614,ESTABELECIMENTO SEM NOME,POINT (610044.17 7805317.32),0,"-19.8455525, -43.9518195"
78346,5611204.0,11-07-2013,NÃO,"RUA ITAQUERA, 1327, GRACA, BELO HORIZONTE, MG, BRASIL",RENATO BATISTA DE SOUZA 76997200672,ESTABELECIMENTO SEM NOME,POINT (612008.40 7799137.06),0,"-19.9002131, -43.9315807"
78925,5611201.0,29-07-2013,SIM,"AVENIDA SENADOR LEVINDO COELHO, 4852, INDEPENDENCIA, BELO HORIZONTE, MG, BRASIL",PIZZARIA DO PRETO LTDA,PIZZARIA DO PRETO,POINT (601568.71 7786249.64),0,"-20.0160058, -44.0318849"
78926,5611201.0,29-07-2013,NÃO,"RUA MARMORE, 787, SANTA TEREZA, BELO HORIZONTE, MG, BRASIL",MOACIR JOSE DA COSTA 42033080110,ESTABELECIMENTO SEM NOME,POINT (613557.35 7797334.62),0,"-19.9162948, -43.9182816"
79174,5611201.0,05-08-2013,NÃO,"AVENIDA MANOEL SALLES BARBOSA, 65, CARDOSO, BELO HORIZONTE, MG, BRASIL",L M EMPREENDIMENTOS COMERCIAIS LTDA,JEF BAR,POINT (603767.15 7788534.09),0,"-20.0010107, -44.0084828"
78710,5611204.0,22-07-2013,SIM,"RUA MARIANO PROCOPIO, 820, JOAO PINHEIRO, BELO HORIZONTE, MG, BRASIL",18.529.609 ANGELA LOPES CARDOSO COSTA,ESTABELECIMENTO SEM NOME,POINT (604703.17 7796303.13),0,"-19.9307350, -43.9994142"
79252,5611201.0,07-08-2013,NÃO,"AVENIDA JOAQUIM ABEL COELHO, 55, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",DIEGO PEREIRA SANTOS 11167803647,RESTAURANTE E LANCHONETE MAOS DE MINAS,POINT (606610.68 7812059.00),0,"-19.7850336, -43.9823768"
79259,5611201.0,07-08-2013,NÃO,"AVENIDA OLEGARIO MACIEL, 1276, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",SAULO DOS SANTOS 02672135657,ESTABELECIMENTO SEM NOME,POINT (610307.39 7796436.63),0,"-19.9236403, -43.9454969"
78399,5611204.0,12-07-2013,NÃO,"RUA DAS CANARIAS, 651, SANTA AMELIA, BELO HORIZONTE, MG, BRASIL",JS COMERCIO BURGER LTDA,J'S FINE BURGER,POINT (607601.11 7805474.55),0,"-19.8435679, -43.9724749"
